# title : Confirmed SARS–CoV–2 infections
# x_label : Day
# y_label : Confirmed
# x_lim : 0.0, 917 + 1.0
# y_log : 1
# location : 4
Germany	Austria	Belgium	Netherlands	France	Italy	Spain		US
2.4798067e7	4.168617e6	4.056448e6	8.144e6	2.8786413e7	1.6409183e7	1.1896152e7	8.14038e7
2.4809785e7	4.174744e6	4.056448e6	8.145596e6	2.8835895e7	1.64632e7	1.1896152e7	8.142781e7
2.4813817e7	4.180075e6	4.056448e6	8.146887e6	2.8872621e7	1.6504791e7	1.1896152e7	8.1444531e7
2.4927339e7	4.184588e6	4.071279e6	8.148198e6	2.8881384e7	1.6523859e7	1.1896152e7	8.1539357e7
2.503397e7	4.188558e6	4.071279e6	8.150001e6	2.8948497e7	1.6586268e7	1.1953481e7	8.1589062e7
2.5130137e7	4.194237e6	4.071279e6	8.151922e6	2.8996577e7	1.6633911e7	1.1953481e7	8.1701197e7
2.521521e7	4.201452e6	4.088336e6	8.153591e6	2.9040934e7	1.6682626e7	1.1953481e7	8.178989e7
2.5287462e7	4.207472e6	4.088336e6	8.155118e6	2.9081169e7	1.672699e7	1.2009059e7	8.1918791e7
2.529595e7	4.213621e6	4.088336e6	8.156837e6	2.9119127e7	1.6767773e7	1.2009059e7	8.1946645e7
2.52993e7	4.218785e6	4.088336e6	8.158071e6	2.9148451e7	1.6798998e7	1.2009059e7	8.1952437e7
2.5406868e7	4.222306e6	4.102082e6	8.159227e6	2.9155815e7	1.6816419e7	1.2058888e7	8.2082675e7
2.5503878e7	4.226263e6	4.102082e6	8.16081e6	2.9212276e7	1.6872618e7	1.2058888e7	8.215309e7
2.5592839e7	4.23105e6	4.102082e6	8.162498e6	2.9252875e7	1.6915301e7	1.2058888e7	8.2313446e7
2.5661838e7	4.236215e6	4.116397e6	8.163926e6	2.9289023e7	1.6954784e7	1.2058888e7	8.2427617e7
2.5723697e7	4.241469e6	4.116397e6	8.165892e6	2.9321831e7	1.6993813e7	1.2127122e7	8.2515149e7
2.5729848e7	4.246432e6	4.116397e6	8.167219e6	2.935229e7	1.7030147e7	1.2127122e7	8.2532252e7
2.5732153e7	4.250291e6	4.116397e6	8.168227e6	2.9375134e7	1.7057873e7	1.2127122e7	8.2564392e7
2.5818405e7	4.253741e6	4.127123e6	8.169091e6	2.9381085e7	1.7071649e7	1.2127122e7	8.2743325e7
2.5890456e7	4.255897e6	4.127123e6	8.170403e6	2.9424812e7	1.711655e7	1.2179234e7	8.2828079e7
2.5949175e7	4.258734e6	4.134293e6	8.171992e6	2.9489304e7	1.7147477e7	1.2179234e7	8.3032009e7
2.5998085e7	4.26316e6	4.134293e6	8.173428e6	2.9517146e7	1.7178199e7	1.2179234e7	8.3167371e7
2.604046e7	4.266462e6	4.134293e6	8.175239e6	2.9541498e7	1.7205017e7	1.2179234e7	8.3316621e7
2.6044283e7	4.266462e6	4.134293e6	8.176417e6	2.9564005e7	1.7229263e7	1.2234806e7	8.3343563e7
2.6045528e7	4.266462e6	4.134293e6	8.177181e6	2.958097e7	1.7247552e7	1.2234806e7	8.3363166e7
2.6109965e7	4.273888e6	4.143408e6	8.177944e6	2.9551335e7	1.7257573e7	1.2234806e7	8.3505877e7
2.6159106e7	4.274095e6	4.143408e6	8.179134e6	2.9583616e7	1.7288287e7	1.2238073e7	8.358909e7
2.6198811e7	4.276334e6	4.147568e6	8.180573e6	2.9605758e7	1.7312432e7	1.2238073e7	8.3799362e7
2.6200663e7	4.278954e6	4.147568e6	8.18163e6	2.9626992e7	1.7333299e7	1.2280345e7	8.394507e7
2.6240639e7	4.281585e6	4.147568e6	8.183245e6	2.9631816e7	1.7355119e7	1.2326264e7	8.4053312e7
2.6243352e7	4.281585e6	4.147568e6	8.184136e6	2.9655398e7	1.7373741e7	1.2326264e7	8.4066065e7
2.6244107e7	4.281585e6	4.147568e6	8.184962e6	2.9671838e7	1.7388877e7	1.2326264e7	8.4071889e7
2.6305996e7	4.286885e6	4.152558e6	8.185964e6	2.9676522e7	1.7396723e7	1.2326264e7	8.413282e7
2.6360953e7	4.288153e6	4.152558e6	8.187211e6	2.971187e7	1.742141e7	1.2326264e7	8.4303393e7
2.6409455e7	4.289988e6	4.152558e6	8.189023e6	2.973817e7	1.7440232e7	1.2360256e7	8.4531065e7
2.6452148e7	4.293027e6	4.158754e6	8.190558e6	2.9763546e7	1.745795e7	1.2360256e7	8.4652992e7
2.6493235e7	4.295818e6	4.158754e6	8.192641e6	2.9788676e7	1.7467642e7	1.2403245e7	8.48108e7
2.6493235e7	4.295818e6	4.158754e6	8.194254e6	2.9813848e7	1.7490451e7	1.2403245e7	8.4837269e7
2.6496611e7	4.295818e6	4.158754e6	8.195493e6	2.983439e7	1.7505973e7	1.2403245e7	8.4852164e7
2.6498361e7	4.304326e6	4.158754e6	8.196517e6	2.9840626e7	1.7514589e7	1.2403245e7	8.501513e7
2.6583016e7	4.306509e6	4.164698e6	8.198019e6	2.9852463e7	1.7543136e7	1.2436538e7	8.5101992e7
2.6660652e7	4.308082e6	4.164698e6	8.200146e6	2.9906452e7	1.7566061e7	1.2436538e7	8.5301396e7
2.673853e7	4.311116e6	4.170252e6	8.202575e6	2.9946603e7	1.7589595e7	1.2436538e7	8.5444526e7
2.6803867e7	4.316435e6	4.170252e6	8.205566e6	2.9946697e7	1.7611607e7	1.2478994e7	8.5552295e7
2.6803867e7	4.316435e6	4.170252e6	8.205566e6	2.9946603e7	1.7634065e7	1.2478994e7	8.5586297e7
2.6809245e7	4.316435e6	4.170252e6	8.205566e6	2.9946603e7	1.7653375e7	1.2478994e7	8.5602873e7
2.6915085e7	4.32784e6	4.17744e6	8.211768e6	2.9946647e7	1.7664043e7	1.2478994e7	8.5757502e7
2.7007429e7	4.330667e6	4.17744e6	8.214642e6	3.0123426e7	1.7703887e7	1.2515127e7	8.5847627e7
2.7096571e7	4.335007e6	4.17744e6	8.218556e6	3.0175534e7	1.7736696e7	1.2515127e7	8.6032558e7
2.7124689e7	4.342311e6	4.18794e6	8.222722e6	3.0228615e7	1.7773764e7	1.2515127e7	8.6162743e7
2.7204953e7	4.349916e6	4.18794e6	8.227221e6	3.027924e7	1.7809934e7	1.2563399e7	8.6302151e7
2.7204955e7	4.349916e6	4.18794e6	8.227221e6	3.027924e7	1.7844905e7	1.2563399e7	8.631863e7
2.7211896e7	4.349916e6	4.18794e6	8.227221e6	3.027924e7	1.787916e7	1.2563399e7	8.6335558e7
2.7334993e7	4.36719e6	4.197345e6	8.237473e6	3.0381221e7	1.7896065e7	1.2563399e7	8.6432339e7
2.7454225e7	4.372423e6	4.197345e6	8.242305e6	3.0476915e7	1.7959329e7	1.2613634e7	8.6544228e7
2.7573585e7	4.379778e6	4.197345e6	8.247488e6	3.0555038e7	1.8014202e7	1.2613634e7	8.672973e7
2.7681775e7	4.39115e6	4.211511e6	8.252995e6	3.063489e7	1.8071634e7	1.2613634e7	8.6879094e7
2.7771111e7	4.400566e6	4.211511e6	8.258161e6	3.07142e7	1.8128044e7	1.268182e7	8.6996913e7
2.7771112e7	4.400566e6	4.211511e6	8.258577e6	3.07142e7	1.8184917e7	1.268182e7	8.7036551e7
2.7771911e7	4.400566e6	4.211511e6	8.258577e6	3.07142e7	1.8234242e7	1.268182e7	8.7057631e7
2.791424e7	4.425837e6	4.225222e6	8.271456e6	3.0879062e7	1.8259261e7	1.268182e7	8.7221662e7
2.804819e7	4.432922e6	4.225222e6	8.277287e6	3.1027099e7	1.8343422e7	1.2734038e7	8.7318916e7
2.8180861e7	4.447278e6	4.225222e6	8.283818e6	3.1151971e7	1.8438877e7	1.2734038e7	8.7509265e7
2.829396e7	4.459767e6	4.246078e6	8.29033e6	3.1285317e7	1.8523111e7	1.2734038e7	8.767695e7
2.8392629e7	4.471152e6	4.246078e6	8.296406e6	3.1410383e7	1.8610011e7	1.2818184e7	8.783407e7
2.839263e7	4.471152e6	4.246078e6	8.296406e6	3.1410383e7	1.8695954e7	1.2818184e7	8.7853068e7
2.8394995e7	4.471152e6	4.246078e6	8.296406e6	3.1410383e7	1.8768871e7	1.2818184e7	8.786035e7
2.8542484e7	4.49957e6	4.265296e6	8.310449e6	3.1653749e7	1.8805756e7	1.2818184e7	8.7940798e7
2.8673212e7	4.506979e6	4.265296e6	8.317175e6	3.1861391e7	1.8938771e7	1.2890002e7	8.8080958e7
2.8808614e7	4.517003e6	4.265296e6	8.323722e6	3.2016207e7	1.9048788e7	1.2890002e7	8.8281552e7
2.8926346e7	4.529939e6	4.29488e6	8.331055e6	3.2177472e7	1.9157174e7	1.2890002e7	8.8423636e7
2.9022265e7	4.542028e6	4.29488e6	8.338213e6	3.231867e7	1.9259037e7	1.2973615e7	8.8561988e7
2.9022265e7	4.542028e6	4.29488e6	8.338213e6	3.231867e7	1.9357938e7	1.2973615e7	8.8589412e7
2.902576e7	4.542028e6	4.29488e6	8.338213e6	3.231867e7	1.9439501e7	1.2973615e7	8.8612362e7
2.9180489e7	4.573219e6	4.320107e6	8.353626e6	3.2570121e7	1.9523262e7	1.2973615e7	8.8814577e7
2.93081e7	4.579384e6	4.320107e6	8.361159e6	3.2753754e7	1.966732e7	1.3032841e7	8.8961838e7
2.9460249e7	4.591009e6	4.320107e6	8.367997e6	3.2881645e7	1.9778911e7	1.3032841e7	8.9165244e7
2.9569943e7	4.606092e6	4.34905e6	8.375065e6	3.2881645e7	1.9887543e7	1.3032841e7	8.9339477e7
2.9692989e7	4.618853e6	4.34905e6	8.38192e6	3.2881809e7	1.9985479e7	1.3090476e7	8.9489336e7
2.9692989e7	4.618853e6	4.34905e6	8.38192e6	3.2881809e7	2.0076863e7	1.3090476e7	8.9528797e7
2.9692989e7	4.618853e6	4.34905e6	8.38192e6	3.2881809e7	2.0145859e7	1.3090476e7	8.9547608e7
2.985368e7	4.655677e6	4.368611e6	8.395102e6	3.3239622e7	2.017791e7	1.3090476e7	8.9712243e7
2.9994679e7	4.663725e6	4.368611e6	8.400164e6	3.3375449e7	2.0299013e7	1.3132159e7	8.9830497e7
3.0131303e7	4.675532e6	4.381331e6	8.404838e6	3.3465759e7	2.0385814e7	1.3132159e7	9.0046261e7
3.0239122e7	4.691948e6	4.381331e6	8.409332e6	3.3546628e7	2.0467349e7	1.3132159e7	9.0200438e7
3.0331131e7	4.704616e6	4.381331e6	8.413961e6	3.3621366e7	2.0539016e7	1.3204863e7	9.0367064e7
3.0331133e7	4.704616e6	4.381331e6	8.413961e6	3.3621366e7	2.060819e7	1.3204863e7	9.0390185e7
3.0331133e7	4.704616e6	4.381331e6	8.413961e6	3.3621366e7	2.0660065e7	1.3204863e7	9.0410386e7
3.0476605e7	4.734005e6	4.398161e6	8.424253e6	3.3751295e7	2.0684182e7	1.3204863e7	9.056729e7
3.0598385e7	4.74362e6	4.398161e6	8.428731e6	3.3840851e7	2.0772833e7	1.3203228e7	9.0733888e7
